gene,celltype,driver_score,evidence_count,n_trajectories,gene_category,DREM_score,dynamic_score,rank
CEBPB,CD4+ T,0.78,1,3,tf,1.0,0.0,1
MAFK,CD4+ T,0.743302,1,3,tf,0.953,0.0,2
CTCF,CD4+ T,0.742686,1,3,tf,0.9522,0.0,3
GATA2,CD4+ T,0.739408,2,3,tf,0.9467,0.0018,4
FOXA1,CD4+ T,0.737152,1,3,tf,0.9451,0.0,5
YY1,CD4+ T,0.721888,1,3,tf,0.9255,0.0,6
USF1,CD4+ T,0.716562,1,3,tf,0.9187,0.0,7
JUND,CD4+ T,0.714183,2,3,tf,0.9092,0.0096,8
RAD21,CD4+ T,0.713283,1,3,tf,0.9145,0.0,9
TAF1,CD4+ T,0.712668,1,3,tf,0.9137,0.0,10
FOS,CD4+ T,0.702304,2,3,tf,0.8983,0.0031,11
SPI1,CD4+ T,0.699301,1,3,tf,0.8965,0.0,12
TBP,CD4+ T,0.68318,1,3,tf,0.8759,0.0,13
STAT3,CD4+ T,0.665526,1,3,tf,0.8532,0.0,14
SMC3,CD4+ T,0.656533,1,3,tf,0.8417,0.0,15
JUN,CD4+ T,0.639412,2,3,tf,0.819,0.0011,16
FOXA2,CD4+ T,0.616467,1,3,tf,0.7903,0.0,17
EGR1,CD4+ T,0.611085,1,3,tf,0.7834,0.0,18
MAFF,CD4+ T,0.597582,1,3,tf,0.7661,0.0,19
EP300,CD4+ T,0.5924,1,3,other,0.9873,0.0,20
MYC,CD4+ T,0.588049,1,3,tf,0.7539,0.0,21
HEY1,CD4+ T,0.586606,1,3,tf,0.7521,0.0,22
POLR2A,CD4+ T,0.578958,1,3,other,0.9649,0.0,23
POL2,CD4+ T,0.576807,1,3,other,0.9613,0.0,24
TCF4,CD4+ T,0.575559,2,3,tf,0.737,0.0014,25
E2F1,CD4+ T,0.572039,1,3,tf,0.7334,0.0,26
MAX,CD4+ T,0.568405,1,3,tf,0.7287,0.0,27
GATA1,CD4+ T,0.566883,2,3,tf,0.7253,0.0022,28
GATA3,CD4+ T,0.547271,1,3,tf,0.7016,0.0,29
PAX5,CD4+ T,0.538181,1,3,tf,0.69,0.0,30
USF2,CD4+ T,0.497296,1,3,tf,0.6376,0.0,31
EBF1,CD4+ T,0.496753,1,3,tf,0.6369,0.0,32
SP1,CD4+ T,0.489199,1,3,other,0.8153,0.0,33
NFKB1,CD4+ T,0.487767,1,3,tf,0.6253,0.0,34
NR3C2,CD4+ T,0.467728,1,3,tf,0.5997,0.0,35
TCF12,CD4+ T,0.46466,2,3,tf,0.5861,0.0144,36
TAL1,CD4+ T,0.463946,1,3,tf,0.5948,0.0,37
ELF1,CD4+ T,0.456103,1,3,other,0.7602,0.0,38
ESR1,CD4+ T,0.418689,1,3,tf,0.5368,0.0,39
REST,CD4+ T,0.416002,1,3,other,0.6933,0.0,40
E2F6,CD4+ T,0.413938,1,3,other,0.6899,0.0,41
FOSL2,CD4+ T,0.408856,1,3,tf,0.5242,0.0,42
ZNF263,CD4+ T,0.401538,1,3,other,0.6692,0.0,43
RACK1,CD4+ T,0.4,1,3,other,0.0,1.0,44
HNF4A,CD4+ T,0.399777,1,3,other,0.6663,0.0,45
BCL11A,CD4+ T,0.38179,2,3,tf,0.4894,0.0001,46
BATF,CD4+ T,0.377236,1,3,other,0.6287,0.0,47
TRIM28,CD4+ T,0.375792,1,3,other,0.6263,0.0,48
MEF2A,CD4+ T,0.374941,1,3,tf,0.4807,0.0,49
HDAC2,CD4+ T,0.370648,1,3,other,0.6177,0.0,50
IRF4,CD4+ T,0.370314,1,3,tf,0.4748,0.0,51
MXI1,CD4+ T,0.369493,1,3,tf,0.4737,0.0,52
SIN3A,CD4+ T,0.363428,1,3,other,0.6057,0.0,53
SETDB1,CD4+ T,0.358093,1,3,other,0.5968,0.0,54
ZNF143,CD4+ T,0.34438,1,3,other,0.574,0.0,55
EEF1G,CD4+ T,0.341845,1,3,other,0.0,0.8546,56
STAT1,CD4+ T,0.333879,1,3,tf,0.4281,0.0,57
RFX5,CD4+ T,0.327677,1,3,other,0.5461,0.0,58
CCNT2,CD4+ T,0.327629,1,3,other,0.546,0.0,59
GABPB1,CD4+ T,0.324938,1,3,other,0.5416,0.0,60
SRT,CD4+ T,0.308685,1,3,other,0.5145,0.0,61
SNHG29,CD4+ T,0.301776,1,3,other,0.0,0.7544,62
HNF4G,CD4+ T,0.300905,1,3,other,0.5015,0.0,63
IRF1,CD4+ T,0.300597,1,3,tf,0.3854,0.0,64
RXRA,CD4+ T,0.296734,1,3,other,0.4946,0.0,65
HSP90AB1,CD4+ T,0.293822,1,3,other,0.0,0.7346,66
RUNX1,CD4+ T,0.286278,1,3,tf,0.0,0.5505,67
POU2F2,CD4+ T,0.282485,1,3,other,0.4708,0.0,68
TFAP2C,CD4+ T,0.280542,1,3,other,0.4676,0.0,69
JUNB,CD4+ T,0.277667,1,3,tf,0.356,0.0,70
NME2,CD4+ T,0.277054,1,3,other,0.0,0.6926,71
ETV6,CD4+ T,0.275791,1,3,tf,0.0,0.5304,72
ZBTB7A,CD4+ T,0.262862,1,3,other,0.4381,0.0,73
HMGN3,CD4+ T,0.260295,1,3,other,0.4338,0.0,74
ATP5MC2,CD4+ T,0.253832,1,3,other,0.0,0.6346,75
CDK6,CD4+ T,0.253462,1,3,other,0.0,0.6337,76
MEF2C,CD4+ T,0.251672,2,3,tf,0.3201,0.0038,77
NFYB,CD4+ T,0.242761,1,3,other,0.4046,0.0,78
HSP90AA1,CD4+ T,0.239307,1,3,other,0.0,0.5983,79
ATP5F1E,CD4+ T,0.236484,1,3,other,0.0,0.5912,80
NANOG,CD4+ T,0.23565,1,3,other,0.3928,0.0,81
TFAP2A,CD4+ T,0.235101,1,3,other,0.3918,0.0,82
FOSL1,CD4+ T,0.234548,1,3,tf,0.3007,0.0,83
ZEB1,CD4+ T,0.233517,1,3,tf,0.2994,0.0,84
