gene,driver_score,evidence_count,gene_category,category_multiplier,geneWeight_norm,geneWeight_raw,DREM_norm,DREM_raw,DREM_trajectories,dynamic_norm,dynamic_qval,dynamic_log2fc,dynamic_track_count,dynamic_direction,network_norm,is_HC_marker,is_MFVS_driver,rank
KIR2DL4,0.023889,2,other,1.0,0.0549,0.11011,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0077,False,False,1962
TPSD1,0.023513,2,other,1.0,0.0494,0.099494,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0264,False,False,1963
GP9,0.023459,3,other,1.0,0.0445,0.090241,0.0,0.0,0,0.0017,5.337946048566966e-06,0.3378,1,increasing,0.0318,False,False,1964
AFDN,0.023126,2,other,1.0,0.0,0.0,0.0,0.0,0,0.1054,0.0,0.3626,1,increasing,0.0094,False,False,1965
AL050309.1,0.02299,1,other,1.0,0.0,0.0,0.0,0.0,0,0.115,0.0,0.4013,1,increasing,0.0,False,False,1966
TTTY10,0.022906,2,other,1.0,0.0,0.0,0.0,0.0,0,0.1059,0.0,0.3646,1,increasing,0.0063,False,False,1967
ATP5MF,0.022764,2,other,1.0,0.0519,0.104275,0.0,0.0,0,0.0046,4.019895527562767e-13,0.3273,3,decreasing,0.0,False,False,1968
AC092821.3,0.022571,1,other,1.0,0.0,0.0,0.0,0.0,0,0.1129,0.0,0.3927,1,increasing,0.0,False,False,1969
VPREB1,0.022503,3,other,1.0,0.0414,0.084241,0.0,0.0,0,0.0002,0.032493964074612344,0.1578,1,decreasing,0.0387,False,False,1970
TRGV3,0.022112,1,other,1.0,0.0553,0.11075,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0,False,False,1971
TUBB4B,0.02178,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0003,0.0023634991690694505,0.1324,2,increasing,0.2068,False,False,1972
NPTX2,0.021421,2,other,1.0,0.0295,0.06149,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0861,False,False,1973
PCLAF,0.021306,3,other,1.0,0.0364,0.074793,0.0,0.0,0,0.0033,2.8051937190365586e-13,0.2436,2,decreasing,0.0413,False,False,1974
AC118549.1,0.02129,1,other,1.0,0.0,0.0,0.0,0.0,0,0.1065,0.0,0.3026,3,increasing,0.0,False,False,1975
MZB1,0.021173,3,other,1.0,0.0202,0.043714,0.0,0.0,0,0.0005,0.005177741923958,0.2671,1,decreasing,0.1108,False,False,1976
KIAA0125,0.021079,1,other,1.0,0.0527,0.105819,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0,False,False,1977
AC096577.1,0.020009,1,other,1.0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.3413,1,increasing,0.0,False,False,1978
DISC1FP1,0.019972,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0999,0.0,0.3406,1,increasing,0.0,False,False,1979
AC107223.1,0.019422,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0971,0.0,0.3298,1,increasing,0.0,False,False,1980
VMP1,0.019276,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0046,4.5475775922732e-14,0.2726,4,increasing,0.1745,False,False,1981
CARMIL1,0.019261,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0904,0.0,0.3038,1,increasing,0.0027,False,False,1982
SINHCAF,0.019126,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0006,0.00010204170156210108,0.1451,3,increasing,0.1809,False,False,1983
TBL1Y,0.018786,2,other,1.0,0.0295,0.061498,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.061,False,False,1984
AC010737.1,0.018575,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0929,0.0,0.3134,1,increasing,0.0,False,False,1985
CYTL1,0.018157,3,other,1.0,0.031,0.064346,0.0,0.0,0,0.0007,1.649783615618587e-05,0.1469,1,increasing,0.0399,False,False,1986
LINC01515,0.018077,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0904,0.0,0.3039,1,increasing,0.0,False,False,1987
CST7,0.017797,3,other,1.0,0.0325,0.06721,0.0,0.0,0,0.0011,8.703422223477197e-06,0.2021,2,increasing,0.0298,False,False,1988
THBD,0.017609,2,other,1.0,0.0182,0.040048,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0947,False,False,1989
CENPU,0.016042,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0006,2.5168347877655234e-05,0.1438,1,increasing,0.1516,False,False,1990
AC007952.4,0.015591,2,other,1.0,0.0316,0.065488,0.0,0.0,0,0.0111,1.841776129827681e-15,0.7597,3,decreasing,0.0,False,False,1991
CYYR1,0.015335,3,other,1.0,0.0193,0.042133,0.0,0.0,0,0.0048,4.554607664365197e-16,0.2964,2,increasing,0.0524,False,False,1992
CPED1,0.015199,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0031,8.906769403013378e-13,0.2623,1,increasing,0.1386,False,False,1993
KIAA0825,0.014287,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0006,0.00013011965833344,0.146,2,increasing,0.1349,False,False,1994
CAMKMT,0.014243,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0046,4.700678843993184e-14,0.2759,4,increasing,0.1264,False,False,1995
RNASE2,0.014094,3,other,1.0,0.02,0.043356,0.0,0.0,0,0.0015,9.521520740948373e-05,0.4122,1,decreasing,0.0452,False,False,1996
SELENOH,0.014061,3,other,1.0,0.029,0.060657,0.0,0.0,0,0.0045,2.0261570199409107e-15,0.264,3,decreasing,0.0026,False,False,1997
TRAF3IP2-AS1,0.014041,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0011,2.856490532079787e-06,0.1765,3,increasing,0.1315,False,False,1998
CALB1,0.013969,2,other,1.0,0.0182,0.039985,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0602,False,False,1999
EIF1AY,0.013919,3,other,1.0,0.0151,0.034014,0.0,0.0,0,0.0052,2.3295121173929966e-13,0.4043,2,decreasing,0.0557,False,False,2000
TCHH,0.013829,2,other,1.0,0.0281,0.058918,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0192,False,False,2001
IGKV4-1,0.013706,2,immunoglobulin,0.55,0.0592,0.118236,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0005,False,False,2002
C11ORF87,0.01365,2,other,1.0,0.0295,0.061487,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0121,False,False,2003
ADRA2A,0.013633,2,other,1.0,0.0182,0.039998,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0569,False,False,2004
DPH6,0.01323,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0042,9.387552463774935e-15,0.2831,2,increasing,0.1175,False,False,2005
FAM210B,0.013036,3,other,1.0,0.0087,0.021894,0.0,0.0,0,0.0047,1.0070887435756144e-10,0.5275,1,decreasing,0.0741,False,False,2006
CDH6,0.012783,2,other,1.0,0.0182,0.039993,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0489,False,False,2007
XRCC4,0.012301,1,other,1.0,0.0,0.0,0.0,11.5956,81,0.0,1.0,0.0,0,N/A,0.123,False,False,2008
DANCR,0.012239,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0006,3.164947828450808e-05,0.1421,1,increasing,0.1154,False,False,2009
TRDV1,0.012095,2,other,1.0,0.0288,0.06013,0.0,0.0,0,0.0001,0.0285656856506654,0.0902,1,increasing,0.0,False,False,2010
AC020656.1,0.012018,2,other,1.0,0.0275,0.057702,0.0,0.0,0,0.0022,3.0530965280306326e-08,0.2836,2,decreasing,0.0,False,False,2011
AC011139.1,0.012008,2,other,1.0,0.0282,0.059011,0.0,0.0,0,0.0008,7.722828024783611e-06,0.1691,1,increasing,0.0,False,False,2012
CLEC10A,0.011249,2,other,1.0,0.0183,0.040239,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0337,False,False,2013
IGHG2,0.011231,2,immunoglobulin,0.55,0.0479,0.096666,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0029,False,False,2014
MOB1B,0.011044,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0008,0.0004525909299939381,0.2138,3,decreasing,0.1036,False,False,2015
ZC3H12B,0.009989,3,other,1.0,0.0183,0.040128,0.0,0.0,0,0.0004,0.000625261557516192,0.1313,1,increasing,0.0169,False,False,2016
OR51E1,0.009894,2,other,1.0,0.0182,0.039981,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0214,False,False,2017
MB21D2,0.009741,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0,0.03635187819610813,0.0813,1,increasing,0.0927,False,False,2018
TBC1D32,0.009563,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0023,9.476921560330824e-11,0.2389,1,increasing,0.0864,False,False,2019
GABRG1,0.009185,2,other,1.0,0.0131,0.030188,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0351,False,False,2020
NUPR1,0.008819,2,other,1.0,0.0024,0.0098,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0744,False,False,2021
LDLRAD4,0.008474,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0037,9.272063736953146e-13,0.2621,3,increasing,0.0734,False,False,2022
RNF217-AS1,0.008342,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0002,0.0029120496024459155,0.1151,1,increasing,0.079,False,False,2023
RP5-887A10.1,0.008262,2,other,1.0,0.0191,0.041609,0.0,0.0,0,0.0012,3.42791126753791e-07,0.1932,1,increasing,0.0,False,False,2024
TPSAB1,0.008159,2,other,1.0,0.0132,0.03032,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0251,False,False,2025
LINC00278,0.008122,2,other,1.0,0.0178,0.039168,0.0,0.0,0,0.0031,7.92517351980455e-11,0.2651,3,increasing,0.0,False,False,2026
AC079767.4,0.008098,2,other,1.0,0.0191,0.041609,0.0,0.0,0,0.0004,0.0003134584239957082,0.1395,1,increasing,0.0,False,False,2027
CXCL8,0.007632,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0001,0.02469061659857206,0.0876,1,increasing,0.0726,False,False,2028
AC092650.1,0.00761,2,other,1.0,0.0176,0.03873,0.0,0.0,0,0.0011,1.5232795790222639e-06,0.2007,1,increasing,0.0,False,False,2029
MYH7,0.007494,2,other,1.0,0.0024,0.009801,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0617,False,False,2030
MTURN,0.007489,3,other,1.0,0.0,0.005218,0.0,0.0,0,0.0006,0.0009627771529912856,0.1889,3,increasing,0.0668,False,False,2031
LRRC75A,0.007453,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0042,1.3669221165081283e-08,0.5536,2,decreasing,0.0626,False,False,2032
BEX1,0.00744,3,other,1.0,0.0041,0.012994,0.0,0.0,0,0.0013,3.314153758419262e-07,0.1885,2,increasing,0.0487,False,False,2033
INHBB,0.007389,2,other,1.0,0.0024,0.009805,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0607,False,False,2034
IFNG,0.007325,2,other,1.0,0.0024,0.009798,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0601,False,False,2035
FAM48A,0.007264,1,other,1.0,0.0,0.0,0.0291,70.8943,81,0.0,1.0,0.0,0,N/A,0.0,False,False,2036
STPG2,0.007109,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0,0.031108141268208562,0.0839,1,increasing,0.0676,False,False,2037
AL139042.1,0.007,1,other,1.0,0.0175,0.038617,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0,False,False,2038
CCDC175,0.006659,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0041,2.432899722287221e-15,0.2891,1,increasing,0.0552,False,False,2039
MAP3K7CL,0.006036,3,other,1.0,0.0001,0.005425,0.0,0.0,0,0.0047,1.1920766884452253e-12,0.4214,1,decreasing,0.0451,False,False,2040
NSD2,0.005951,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0008,2.9655776069612863e-05,0.1586,3,increasing,0.0551,False,False,2041
ACKR1,0.005808,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0003,0.011879595555477001,0.204,1,decreasing,0.0547,False,False,2042
CEP128,0.005806,2,other,1.0,0.0,0.0,0.0,0.0,0,0.002,6.907682767985616e-09,0.2127,3,increasing,0.0513,False,False,2043
CEACAM6,0.00538,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0007,0.003128518119915361,0.3103,1,decreasing,0.0499,False,False,2044
RFX8,0.005295,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0001,0.02416582368111482,0.0841,1,increasing,0.0503,False,False,2045
IGHD,0.005251,3,immunoglobulin,0.55,0.0202,0.043861,0.0,0.0,0,0.001,0.00017150940858409427,0.2967,1,decreasing,0.0038,False,False,2046
SMIM24,0.005239,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0006,0.00387133029830454,0.2773,2,decreasing,0.0486,False,False,2047
IGLV3-19,0.004927,3,immunoglobulin,0.55,0.0191,0.041621,0.0,0.0,0,0.0009,4.780557110611579e-06,0.1748,1,increasing,0.0034,False,False,2048
TENT5C,0.004006,2,other,1.0,0.0087,0.021798,0.0,0.0,0,0.0017,9.076604549360473e-06,0.3657,1,decreasing,0.0,False,False,2049
TLCD4,0.003937,2,other,1.0,0.0086,0.021608,0.0,0.0,0,0.0016,1.61276926096289e-05,0.3554,1,decreasing,0.0,False,False,2050
CTAG2,0.003778,2,other,1.0,0.0024,0.009797,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0264,False,False,2051
FER1L6-AS1,0.003454,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0001,0.007814112704522223,0.1034,1,increasing,0.0326,False,False,2052
METTL26,0.00311,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0007,1.0285994700156987e-05,0.1503,1,increasing,0.0282,False,False,2053
GCSAML,0.002813,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0005,0.00021442154321339995,0.1415,1,increasing,0.0259,False,False,2054
LINC00486,0.002804,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0007,8.20569148023986e-06,0.152,1,increasing,0.0253,False,False,2055
CLEC1B,0.0027,2,other,1.0,0.0,0.005206,0.0,0.0,0,0.0008,0.0005400053778223945,0.2546,1,increasing,0.0242,False,False,2056
NSD3,0.00265,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0009,6.4551463585414955e-06,0.1537,3,increasing,0.0234,False,False,2057
LINC00570,0.00223,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0002,0.033927248022283474,0.1624,1,decreasing,0.0209,False,False,2058
MEG8,0.002007,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0003,0.0014144567862909867,0.123,1,increasing,0.0185,False,False,2059
SMIM1,0.001909,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0005,0.004243580984360659,0.2339,1,decreasing,0.0172,False,False,2060
BEX3,0.001891,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0011,5.667772135412955e-06,0.2055,2,decreasing,0.0158,False,False,2061
NDUFAF8,0.001694,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0004,0.0002322830901006392,0.1263,1,increasing,0.0153,False,False,2062
ADGRG6,0.001596,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0019,1.6606635278828163e-09,0.2235,1,increasing,0.0114,False,False,2063
CAVIN1,0.001534,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0001,0.016684327673079945,0.0808,2,increasing,0.0145,False,False,2064
JPT1,0.001454,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0006,2.1878028803422917e-05,0.1449,1,increasing,0.0126,False,False,2065
SEM1,0.001428,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0026,6.688409952302108e-08,0.3546,2,decreasing,0.0084,False,False,2066
ERBIN,0.001304,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0013,6.242039091891343e-07,0.1871,3,increasing,0.0097,False,False,2067
TMEM131L,0.00116,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0016,3.2057083031204213e-07,0.1915,4,increasing,0.0079,False,False,2068
TENT2,0.001083,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0054,1.3410789233964192e-15,0.2916,4,increasing,0.0,False,False,2069
GRK3,0.001058,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0048,4.561047341011472e-15,0.2863,3,increasing,0.0006,False,False,2070
MIR181A1HG,0.001037,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0052,5.880884338360978e-16,0.2943,3,increasing,0.0,False,False,2071
MEI4,0.000986,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0003,0.0015625329501105668,0.1219,1,increasing,0.0088,False,False,2072
CYTOR,0.000982,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0022,2.7551246754106057e-10,0.2116,2,decreasing,0.005,False,False,2073
LINC01572,0.000982,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0049,2.2292340943001165e-15,0.2893,3,increasing,0.0,False,False,2074
TAPT1-AS1,0.000976,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0041,2.8528406188614737e-15,0.2884,1,increasing,0.0011,False,False,2075
SOCS2-AS1,0.000932,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0008,6.088262375182631e-06,0.1709,1,increasing,0.0072,False,False,2076
ITGA9-AS1,0.000911,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0046,2.321098136647649e-16,0.2989,1,increasing,0.0,False,False,2077
ST8SIA6-AS1,0.000884,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0044,4.591737618150784e-16,0.2953,1,increasing,0.0,False,False,2078
AOPEP,0.000876,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0044,2.7604981007338173e-14,0.2783,3,increasing,0.0,False,False,2079
FAM241A,0.000827,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0022,3.077825226321469e-10,0.2327,1,increasing,0.0035,False,False,2080
AL513166.1,0.000808,1,other,1.0,0.0,0.0,0.0,0.0,0,0.004,3.919545100854483e-15,0.2869,1,increasing,0.0,False,False,2081
ARMH3,0.00079,1,other,1.0,0.0,0.0,0.0,0.0,0,0.004,2.2760856118193586e-13,0.2687,3,increasing,0.0,False,False,2082
AC244502.1,0.000756,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0038,1.6516445688145375e-14,0.2806,1,increasing,0.0,False,False,2083
GUCY1B1,0.000744,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0037,2.3749106606117187e-14,0.2789,1,increasing,0.0,False,False,2084
SELENOK,0.000721,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0003,0.018788476814318028,0.1584,4,decreasing,0.0063,False,False,2085
ERVMER61-1,0.000717,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0033,6.307864390979905e-12,0.2528,3,increasing,0.0002,False,False,2086
AC008568.1,0.000709,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0035,6.491149081659009e-14,0.2744,1,increasing,0.0,False,False,2087
TUT4,0.000702,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0035,2.081721907994365e-12,0.2581,3,increasing,0.0,False,False,2088
AC090825.1,0.000699,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0035,8.632911442473899e-14,0.2731,1,increasing,0.0,False,False,2089
MRTFA,0.000677,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0034,1.4725822679999128e-11,0.2485,4,increasing,0.0,False,False,2090
IGHG4,0.000663,3,immunoglobulin,0.55,0.0025,0.010014,0.0,0.0,0,0.0002,0.0297935529885118,0.1681,1,decreasing,0.0005,False,False,2091
FIRRE,0.000632,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0027,1.4295726724693747e-10,0.2368,3,increasing,0.0006,False,False,2092
AC090630.1,0.000629,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0031,6.830604056230025e-13,0.2635,1,increasing,0.0,False,False,2093
GIHCG,0.000619,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0031,1.3522816974725258e-10,0.2976,2,decreasing,0.0,False,False,2094
PCAT1,0.000612,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0011,1.050914873584595e-06,0.1835,1,increasing,0.0037,False,False,2095
CCDC26,0.000608,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0001,0.0166503734817435,0.0808,1,increasing,0.0057,False,False,2096
TASOR2,0.000586,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0029,4.436738923112486e-11,0.2429,3,increasing,0.0,False,False,2097
ARNTL2-AS1,0.000578,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0029,3.1627304310853012e-12,0.2561,1,increasing,0.0,False,False,2098
LINC02100,0.000574,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0029,3.592750435779007e-12,0.2555,1,increasing,0.0,False,False,2099
AL627171.2,0.00051,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0025,1.1509950952728293e-06,0.4785,1,decreasing,0.0,False,False,2100
CRPPA,0.000483,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0024,2.4090427397466774e-10,0.2341,2,increasing,0.0,False,False,2101
AL365295.1,0.000474,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0024,8.213557265626163e-11,0.2397,1,increasing,0.0,False,False,2102
ZRANB2-AS2,0.000472,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0,0.04993375654069864,0.0758,1,increasing,0.0045,False,False,2103
PATJ,0.000445,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0013,1.4506644323375214e-07,0.1967,1,increasing,0.0016,False,False,2104
TRAV20,0.000427,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0001,0.022304099107195604,0.1066,1,increasing,0.0039,False,False,2105
AP000787.1,0.000422,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0021,4.5878231763315336e-10,0.2306,1,increasing,0.0,False,False,2106
GPAT3,0.000422,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0006,5.3174430761104916e-05,0.1537,1,increasing,0.0028,False,False,2107
AC090945.1,0.000421,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0021,4.695438578100013e-10,0.2304,1,increasing,0.0,False,False,2108
SEPTIN6,0.000411,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0021,6.354650588003445e-10,0.2073,2,increasing,0.0,False,False,2109
SEPTIN11,0.00041,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0021,6.723924845224295e-09,0.2154,3,increasing,0.0,False,False,2110
AC010880.1,0.000406,1,other,1.0,0.0,0.0,0.0,0.0,0,0.002,7.96039133959232e-10,0.2276,1,increasing,0.0,False,False,2111
IGHG3,0.000406,2,immunoglobulin,0.55,0.0,0.0,0.0,0.0,0,0.0002,0.022921676104789165,0.1796,1,decreasing,0.0066,False,False,2112
UBA6-AS1,0.000404,1,other,1.0,0.0,0.0,0.0,0.0,0,0.002,8.558808988400106e-10,0.2271,1,increasing,0.0,False,False,2113
ECPAS,0.000402,1,other,1.0,0.0,0.0,0.0,0.0,0,0.002,8.577106679539655e-09,0.214,3,increasing,0.0,False,False,2114
ATP5MC1,0.0004,1,other,1.0,0.0,0.0,0.0,0.0,0,0.002,9.407499202083192e-10,0.2054,2,decreasing,0.0,False,False,2115
C6ORF25,0.000391,2,other,1.0,0.0,0.005237,0.0,0.0,0,0.0018,2.4551485264442028e-06,0.3519,1,increasing,0.0,False,False,2116
SCN1A-AS1,0.000383,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0019,1.7524898505394586e-09,0.2231,1,increasing,0.0,False,False,2117
SATB1-AS1,0.000358,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0018,4.164524283914202e-09,0.2182,1,increasing,0.0,False,False,2118
LINC02232,0.000344,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0017,6.766760858553437e-09,0.2154,1,increasing,0.0,False,False,2119
FAM30A,0.000333,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0017,5.6964005046686375e-05,0.3964,2,decreasing,0.0,False,False,2120
AL021155.5,0.000324,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0016,3.790747415909047e-05,0.4066,1,decreasing,0.0,False,False,2121
AP001636.3,0.000322,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0016,1.5035436274278e-08,0.2107,1,increasing,0.0,False,False,2122
SHLD2,0.000317,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0016,1.2077712596337324e-07,0.1979,3,increasing,0.0,False,False,2123
AC027097.2,0.000298,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0015,3.54957273052895e-08,0.2055,1,increasing,0.0,False,False,2124
AC053527.2,0.000283,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0014,6.210384435395925e-08,0.2021,1,increasing,0.0,False,False,2125
WARS2-AS1,0.000278,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0014,7.564264082749602e-08,0.2009,1,increasing,0.0,False,False,2126
NIBAN1,0.00026,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0013,3.1987052049795516e-07,0.1888,2,increasing,0.0,False,False,2127
LINC01278,0.000252,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0013,2.0189647895954352e-07,0.1946,1,increasing,0.0,False,False,2128
HMGA2-AS1,0.000228,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0011,5.118235850352848e-07,0.1884,1,increasing,0.0,False,False,2129
ATP5PD,0.000222,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0011,2.6704698323929333e-07,0.1745,1,increasing,0.0,False,False,2130
AL359232.1,0.000206,1,other,1.0,0.0,0.0,0.0,0.0,0,0.001,1.2463277046418324e-06,0.1823,1,increasing,0.0,False,False,2131
AC079142.1,0.00019,1,other,1.0,0.0,0.0,0.0,0.0,0,0.001,5.075165577917299e-06,0.1723,2,increasing,0.0,False,False,2132
MIR646HG,0.00019,1,other,1.0,0.0,0.0,0.0,0.0,0,0.001,2.0205169371253124e-05,0.1797,3,increasing,0.0,False,False,2133
LINC02328,0.000189,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0009,5.350609853083695e-06,0.1719,2,increasing,0.0,False,False,2134
AC104389.5,0.000183,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0009,3.3056481151862197e-06,0.1754,1,increasing,0.0,False,False,2135
CERT1,0.000166,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0008,1.3477671753734432e-05,0.1648,2,increasing,0.0,False,False,2136
IGLC1,0.000159,2,immunoglobulin,0.55,0.0,0.0,0.0,0.0,0,0.0004,0.009528490589865211,0.2464,1,decreasing,0.0019,False,False,2137
AL390860.1,0.000158,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0008,9.711310729420792e-06,0.1674,1,increasing,0.0,False,False,2138
CCDC200,0.000153,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0008,1.2150585177559077e-05,0.1656,1,increasing,0.0,False,False,2139
AC009093.2,0.000149,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0007,1.4248386377938624e-05,0.1643,1,increasing,0.0,False,False,2140
AC108134.2,0.000146,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0007,0.0018210883020440135,0.3029,1,decreasing,0.0,False,False,2141
AL035446.2,0.000139,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0007,2.30274835670249e-05,0.1606,1,increasing,0.0,False,False,2142
CALHM6,0.000135,2,other,1.0,0.0,0.0,0.0,0.0,0,0.0003,0.016864217709568367,0.2217,1,decreasing,0.0007,False,False,2143
CEMIP2,0.000131,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0007,5.774116754039489e-05,0.153,2,increasing,0.0,False,False,2144
LINC01684,0.000127,1,other,1.0,0.0,0.0,0.0,0.0,0,0.0006,4.018503030194046e-05,0.156,1,increasing,0.0,False,False,2145
